x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,target
39.69,7.19,18.08299766496971,1,4,69.7,24.34,19.59,21.48,65.7,9.5,0
48.28,1.37,31.67566573590401,0,0,,32.93,29.32,19.2,58.1,6.76,0
42.64,8.9,10.754983074250935,0,8,53.86,37.36,,,,10.63,0
47.5,4.41,54.81740562457535,1,5,,34.2,24.38,20.11,61.5,5.28,0
48.56,7.86,,1,6,,27.36,14.35,23.48,64.6,8.03,0
31.55,7.21,12.685178706790698,2,4,64.38,26.6,31.84,19.99,63.3,8.25,1
44.01,6.53,11.819532492003287,0,4,67.01,,30.34,15.64,62.5,12.83,0
55.77,7.67,9.452474635093235,0,6,,45.1,16.83,20.19,59.4,7.31,0
38.01,8.12,9.520485590943885,0,4,75.35,,16.75,21.19,60.5,7.78,1
27.8,4.62,19.215685102335637,1,4,66.93,38.79,23.75,17.7,62.4,7.38,1
40.38,4.85,28.313271524222333,1,3,62.87,39.3,29.45,13.63,56.6,10.4,1
38.75,0.97,22.685605462173598,0,7,60.66,34.23,26.21,19.32,53.9,14.77,0
44.93,3.71,20.700407896439266,1,8,66.4,19.34,20.51,22.53,65.9,11.47,0
35.75,8.86,10.185508534894788,1,8,64.82,26.31,15.15,15.98,60.7,9.47,0
42.64,2.2,21.869688751223418,1,5,60.15,,34.75,18.23,54.4,5.36,0
26.48,7.49,9.194448777918392,1,7,56.82,22.76,25.97,21.18,62.9,7.21,1
47.98,8.07,20.693772311495316,0,13,,33.55,26.48,21.39,64.7,7.04,0
53.11,1.97,44.44904755534327,2,9,,19.47,15.9,23.85,52.7,12.82,0
51.09,7.65,9.029659057233106,2,5,,,23.71,19.82,59.0,13.24,0
31.39,6.57,11.026001400862992,1,8,56.04,,8.91,16.04,62.0,9.93,1
44.23,9.75,7.40961244099555,1,3,69.37,26.26,24.37,19.74,,8.16,1
21.11,3.88,12.424130660943023,1,3,64.38,23.89,,17.51,,7.62,1
43.98,7.57,17.466382344113082,1,6,69.32,27.4,,,64.1,9.82,0
41.55,,,2,5,41.67,19.59,14.67,16.66,60.1,15.11,0
35.03,3.79,17.72442609495488,1,5,66.21,38.59,24.17,15.47,61.0,15.89,1
44.41,2.24,10.911742304211927,0,6,70.49,31.96,23.49,18.49,60.9,7.31,0
42.97,3.68,13.77747084819822,1,7,70.39,15.88,31.47,19.32,66.1,8.66,0
48.58,6.53,11.868106260728176,1,10,,17.07,19.64,17.74,62.7,12.58,0
42.89,,,1,6,56.95,34.79,,,,10.64,0
43.65,8.58,16.8946108542681,1,6,61.85,36.37,,25.35,53.4,13.17,1
28.38,2.95,20.93009402216438,2,8,71.35,38.75,,22.41,51.1,18.15,1
33.88,7.64,19.175668082718715,0,5,67.15,31.2,18.91,17.24,58.0,11.45,1
38.67,,,1,2,52.81,,24.49,17.28,55.5,10.17,0
44.08,5.04,19.06319226744676,1,3,44.67,25.57,14.13,20.31,64.4,11.85,0
41.96,8.74,14.444198193969633,1,4,51.04,19.08,,23.48,52.2,6.29,1
52.51,4.85,15.908425042921273,2,5,,21.72,26.22,19.62,,11.6,0
35.91,6.24,35.45084997616267,2,6,61.48,27.87,19.65,20.07,59.9,11.22,1
40.32,,9.564492299074017,1,13,60.34,35.81,32.55,17.44,54.4,16.46,0
43.79,4.69,12.71502208791467,1,5,64.71,23.55,21.95,21.4,57.7,16.06,0
40.38,0.61,10.04530984625976,1,6,70.02,,11.31,23.85,64.1,10.19,0
45.47,5.2,12.941839902424299,2,4,64.64,28.16,28.79,17.51,52.2,10.82,0
38.01,4.49,22.318315515194787,1,4,69.86,26.55,19.63,16.23,52.5,11.79,0
51.94,2.99,18.014830740976382,0,7,,35.92,19.36,21.29,53.6,6.57,0
39.76,1.73,39.43172874468816,1,9,61.94,19.45,24.66,14.0,64.1,5.51,0
49.81,3.41,10.700994725472558,1,2,,46.33,23.73,19.29,56.7,7.51,0
41.79,2.95,15.464113654238872,2,8,59.46,26.14,22.62,16.47,55.5,14.39,0
52.44,3.63,17.839302512657547,1,4,,35.92,25.5,23.63,,9.45,0
32.21,8.09,14.685094019734755,1,3,58.2,34.13,13.05,14.93,64.8,9.1,1
45.62,8.96,,1,6,59.19,20.9,20.74,23.37,64.7,9.45,0
38.97,9.15,13.930438082104086,0,4,68.79,36.88,21.69,22.1,,10.86,1
43.62,4.22,32.56313603939735,1,6,68.08,36.29,31.27,20.98,62.6,11.2,1
50.35,8.98,13.803880268995574,0,5,,,25.66,14.3,,10.46,0
34.03,,,1,2,67.63,,23.95,18.14,54.1,9.6,1
32.75,9.97,24.18646875959731,2,4,61.74,26.11,28.49,20.05,59.6,7.31,1
35.01,1.24,15.121766259243826,1,3,68.7,28.87,8.18,15.86,53.8,11.85,1
43.78,,,0,2,58.89,,9.25,20.61,60.7,7.07,0
28.79,5.88,13.494756426806976,0,5,68.71,25.3,,,60.3,14.76,1
42.68,5.15,26.67896375358407,1,4,46.93,25.13,27.02,22.47,65.7,8.78,0
33.0,7.58,8.74604682074322,1,4,72.47,,28.93,20.21,51.5,12.2,0
33.99,8.33,14.097520710117486,1,3,71.63,23.87,19.01,14.73,63.3,8.48,0
39.42,8.31,23.40268251806544,1,0,50.05,25.15,20.47,25.86,66.1,12.04,0
44.66,3.44,21.721177179107663,1,8,71.44,25.76,21.21,17.85,61.8,10.17,0
37.62,,,1,4,69.22,31.43,,,58.6,9.73,1
38.56,5.95,10.443114329000812,2,3,67.6,34.46,15.74,22.65,65.1,10.82,1
41.71,0.43,9.268518732016956,2,6,65.25,13.89,17.23,18.33,51.2,10.95,0
40.09,8.15,17.526115272453527,1,3,61.42,39.32,11.79,16.7,58.7,5.31,0
23.26,5.86,14.803076713622534,1,9,42.45,23.23,19.92,22.77,,10.06,1
38.99,,20.437543965462822,0,5,72.94,29.51,27.03,19.55,51.0,22.99,0
42.59,6.38,13.196642661557782,0,5,60.96,23.37,16.2,15.51,59.8,15.95,0
49.68,9.55,16.916716613190182,0,5,,20.18,,,66.9,8.7,1
56.32,8.04,12.312012943532714,1,6,,15.54,27.16,20.83,55.2,6.02,0
46.67,6.56,7.75330862887191,0,6,,35.62,29.76,18.77,52.0,18.38,0
42.55,2.08,7.470508721088287,0,6,76.62,,28.0,13.74,59.6,13.64,0
35.25,9.72,23.141707763254274,0,4,64.32,42.51,24.91,20.9,66.3,6.87,1
42.62,3.87,14.710655981833884,0,6,65.73,43.16,25.49,18.66,,7.55,1
47.45,9.05,12.00321198803975,1,4,,21.98,27.66,22.56,,11.07,1
50.85,5.01,9.398280343803705,1,10,,42.79,28.57,18.13,,6.2,0
35.84,6.72,10.520868903454865,1,6,79.11,30.85,,23.89,60.1,10.25,1
43.65,8.87,19.802133913419244,2,4,71.97,19.09,21.4,21.25,53.0,12.79,0
47.71,0.58,27.919364982701694,1,8,,18.13,,19.95,66.7,8.61,0
55.03,2.95,9.583425061393818,2,3,,18.41,17.9,15.86,61.7,7.87,0
43.79,1.78,11.62243001982105,0,8,59.11,28.31,17.96,16.91,63.3,10.22,0
38.21,0.47,17.578125656566066,0,3,69.07,23.49,20.71,18.89,59.4,13.01,0
37.17,3.42,35.458877680223516,1,3,66.23,46.92,32.08,17.29,,9.93,1
39.5,9.15,25.8123248769233,1,6,61.91,16.95,23.53,15.08,51.7,8.03,0
37.44,2.53,27.911870981684178,1,2,71.61,,31.64,18.69,61.0,7.89,0
47.79,1.13,8.685816089139388,2,6,,28.33,16.96,18.34,55.1,10.62,0
49.49,9.42,7.339473925763245,1,8,,34.28,,,59.0,5.56,0
47.07,4.93,,1,9,,16.84,20.77,17.43,60.0,10.79,0
50.35,4.72,40.47532959339226,1,10,,36.0,15.73,15.43,57.1,11.69,0
38.82,6.88,14.097027543134356,1,8,65.23,27.68,20.84,19.28,55.5,8.73,0
44.66,8.17,11.62292281589155,0,5,68.04,,,14.38,53.4,10.48,0
39.31,2.27,10.873064738826201,1,5,70.79,24.67,11.08,16.23,63.9,7.99,0
42.31,2.02,13.08240887797739,1,5,45.17,29.7,17.1,17.12,66.3,18.08,0
50.57,4.24,19.535274230699823,1,7,,38.5,18.3,22.99,57.2,7.11,0
41.79,8.48,10.746251418838042,1,8,61.98,,19.57,17.31,57.2,5.65,0
28.95,9.27,12.550552604617744,1,9,75.09,24.9,19.09,20.19,53.4,7.01,1
40.23,1.9,11.932935812460364,2,4,24.8,37.28,26.15,20.21,53.4,7.02,0
37.01,6.89,14.120793570119751,1,5,75.29,37.63,20.46,19.16,58.5,14.24,1
31.44,4.46,14.800122791640257,1,3,54.9,28.37,30.72,19.0,65.0,9.28,1
36.47,8.78,,2,5,64.97,29.45,25.81,20.19,51.3,14.12,0
48.72,2.96,22.42005959680888,1,5,,,10.71,24.07,54.8,8.54,0
53.77,2.7,15.149250883280278,2,5,,26.13,38.03,23.96,56.6,7.83,0
38.58,0.22,10.631579386122889,0,7,65.52,36.24,24.55,20.12,56.5,7.89,1
49.02,8.71,6.489901879205808,1,6,,33.46,30.25,19.27,64.8,7.48,0
50.25,1.66,7.865800272376296,1,5,,37.1,25.72,19.8,59.2,9.48,0
33.88,2.79,12.02025168769043,0,7,57.53,40.07,22.3,18.75,61.9,10.5,1
41.72,2.46,12.742259172349584,0,3,68.85,,25.32,21.39,62.2,7.28,0
41.69,9.22,16.94594162948163,1,5,66.58,30.09,,,59.9,12.71,0
43.21,0.82,7.662307255177248,2,4,53.26,,18.09,14.5,,7.88,0
30.84,3.37,11.466799712724658,1,8,67.04,29.47,,,52.9,9.53,1
39.56,6.8,,0,3,49.02,31.82,27.68,23.42,66.3,11.67,0
49.4,1.66,16.785876863163608,0,8,,29.64,18.4,22.98,50.2,11.68,0
50.84,5.78,10.778097447798256,1,6,,41.52,,15.83,,5.75,0
54.82,4.25,10.286396096489447,0,3,,,26.63,19.86,64.4,10.94,0
39.64,0.13,21.364687719465035,1,6,55.87,31.62,11.78,15.23,,7.62,1
55.09,6.07,24.50581058439696,1,3,,28.93,34.61,22.88,64.5,8.87,0
46.66,3.47,17.285591626033295,1,1,,35.62,,,51.6,8.97,0
32.49,2.12,26.568042875964093,0,7,67.61,34.15,33.42,20.64,50.3,9.86,1
47.33,,,1,9,,28.33,25.54,20.36,,9.68,0
39.53,8.39,14.25795381629161,2,8,69.08,18.5,30.34,16.3,54.6,8.47,1
45.63,4.49,11.891004624614371,1,6,45.74,29.5,29.41,17.8,,13.99,0
41.28,3.21,9.04343551724618,1,4,69.8,18.71,26.69,18.0,52.7,7.77,0
50.46,0.14,19.543701332307155,2,6,,24.53,24.64,15.15,61.3,12.63,0
43.8,7.28,8.482877331643468,1,4,69.18,25.64,19.91,16.63,64.8,9.57,0
40.02,2.66,9.218119854231258,1,3,66.46,,21.76,19.09,50.6,10.03,1
48.75,5.12,13.5097254944907,2,6,,25.63,25.53,20.55,54.2,7.34,0
43.79,,,1,7,41.08,20.84,27.37,15.89,64.9,5.17,0
39.11,7.53,31.616798344515352,1,4,66.49,30.89,23.46,17.47,59.8,8.84,1
50.94,1.58,11.846998423521049,1,3,,30.19,22.83,19.96,56.7,10.14,0
39.14,0.91,9.767640700376486,1,3,72.39,31.79,22.75,18.01,57.4,9.13,0
37.54,7.74,,1,8,68.64,,24.91,24.96,,8.87,1
38.22,0.51,11.300798676227066,0,3,64.63,49.19,17.49,17.11,58.7,13.0,1
31.74,4.07,,1,4,38.82,41.81,18.5,18.72,,6.53,1
38.13,0.36,19.246039219544237,0,6,69.84,37.51,25.17,20.39,55.3,10.23,1
55.03,2.08,11.997661138564965,0,5,,,28.3,19.55,56.5,10.08,0
35.64,1.89,8.039151408890676,1,9,50.49,34.89,23.46,20.0,61.0,6.88,1
42.06,8.4,29.90540832791018,0,4,66.75,40.22,26.29,14.67,55.1,12.24,0
34.24,7.43,24.188782094451234,1,10,61.38,26.68,30.85,15.78,56.7,8.74,0
37.72,2.45,24.37829308231093,0,6,63.05,37.96,,21.9,60.4,9.6,1
52.63,5.86,10.46598691599987,2,7,,24.49,16.17,19.18,59.5,7.8,0
48.27,4.95,35.103354438179835,1,6,,34.62,,20.33,61.9,8.87,0
37.73,0.91,24.077876603188788,0,2,65.39,39.72,23.03,22.72,62.3,6.12,1
42.04,3.58,9.857256258146057,0,5,56.16,35.35,25.47,18.31,58.0,10.84,0
36.22,7.51,16.659480817575332,1,11,63.88,34.99,25.77,18.28,58.7,15.44,1
36.51,1.29,40.724509033752334,0,10,53.64,28.07,24.06,17.84,55.0,9.16,1
35.6,2.4,11.552660162738343,0,1,56.29,14.79,30.77,18.62,67.0,6.49,0
35.72,3.56,9.30508480879125,2,4,66.71,42.73,22.63,13.16,65.6,11.36,1
44.28,0.04,14.85912203014233,0,4,67.36,35.21,17.68,15.3,64.7,18.85,0
46.18,,,1,6,,34.46,12.5,23.87,60.3,9.7,0
45.42,3.95,19.3080815159873,1,8,79.0,32.22,26.98,21.92,,7.72,0
40.81,6.39,12.0345481226589,1,5,57.2,27.81,21.61,16.46,58.2,11.48,0
32.49,5.26,15.703815087540237,1,6,63.51,27.54,22.08,16.63,60.0,13.07,1
41.53,7.79,9.443707344496719,2,4,73.59,35.88,25.52,16.08,58.0,6.75,0
35.53,6.59,17.071211735900985,1,4,70.98,27.06,22.46,18.75,65.4,9.39,1
48.17,3.99,12.079002558175961,0,8,,31.68,23.97,22.66,55.2,9.28,0
45.9,1.24,12.208440196164869,1,4,67.18,46.61,24.76,13.87,61.0,7.21,0
47.23,4.24,20.922899210392078,1,1,,20.2,26.85,20.8,53.7,8.23,0
39.56,0.05,22.78149525901759,0,6,57.65,27.81,29.9,17.99,,13.74,0
29.32,0.78,16.71336757566131,2,5,28.68,25.38,20.84,24.7,56.3,9.24,0
48.71,8.3,11.816771493782657,2,9,,30.36,24.48,21.44,50.8,14.69,0
50.58,5.17,10.719022617646432,2,2,,32.85,28.0,18.49,62.1,11.81,0
31.62,7.89,7.32934303360205,1,8,69.66,39.13,28.63,18.4,62.2,10.86,1
42.97,7.39,25.855374467040317,1,6,68.03,18.59,15.57,14.5,64.7,13.97,0
50.35,5.28,,0,2,,30.66,16.69,16.69,65.0,10.31,0
34.47,7.27,44.60927124182692,1,6,68.41,27.36,23.15,15.36,58.3,14.85,1
54.37,,,1,1,,,34.16,13.05,60.9,18.58,0
39.56,9.48,18.855539954528666,1,5,62.63,33.85,21.87,17.31,,11.6,1
34.47,2.54,26.185380039638993,1,8,61.86,35.51,19.13,11.28,55.3,5.29,1
51.6,9.08,12.883402945704475,1,4,,23.28,20.02,15.22,57.5,13.74,0
44.06,4.71,14.818994141571457,0,5,57.6,44.06,13.48,21.18,57.1,23.73,0
37.43,2.08,9.05727792391076,1,8,69.76,30.52,13.18,20.05,56.4,6.42,0
48.16,4.1,9.674006385407505,1,6,,25.16,26.35,20.15,52.0,12.89,0
28.31,5.84,18.997428677507727,2,2,75.32,30.13,14.62,15.97,50.7,8.21,1
54.71,8.89,10.27872603199324,1,3,,42.48,25.06,19.15,,7.73,0
36.29,9.03,8.693122135787961,0,5,62.39,43.27,,,57.4,12.53,1
44.0,5.6,22.3348878829155,1,3,67.59,29.16,24.55,18.9,63.5,12.73,0
39.21,8.07,,2,5,52.66,29.11,19.92,24.33,54.5,11.62,0
45.05,5.29,9.337251951414826,0,3,71.8,33.14,27.02,21.12,53.3,9.45,0
48.22,0.95,12.841588310699505,0,7,,39.7,20.31,19.79,64.8,14.55,0
36.23,4.36,7.999781141971321,2,6,67.07,31.27,22.72,16.27,50.3,6.31,1
47.5,6.99,18.47116891190957,1,4,,27.31,21.55,16.06,57.7,7.22,0
39.94,,,1,5,62.81,25.92,25.87,18.87,54.7,17.78,0
37.18,6.78,22.045875119033674,2,6,77.33,31.0,15.61,20.41,50.1,7.83,0
40.43,0.02,12.85034063845935,1,4,52.21,42.25,12.74,22.6,56.0,6.76,0
34.97,,,1,4,81.65,35.66,22.6,21.4,54.2,7.9,1
36.43,9.8,14.953929952744502,1,4,58.46,29.49,31.54,18.05,63.5,16.78,0
48.64,2.13,16.295595480286874,1,7,,25.6,24.56,22.42,61.1,10.15,0
40.94,7.13,24.299454572090227,1,6,45.58,27.29,25.63,17.76,50.5,11.15,0
49.99,1.98,12.185491671745877,2,8,,41.41,2.88,17.15,,5.48,0
45.02,7.66,6.429955601220003,1,6,64.88,37.33,18.57,24.66,56.7,9.92,0
34.82,9.36,10.494965502288277,2,2,64.99,23.74,24.17,20.22,64.6,7.76,0
28.71,2.08,19.429987089270817,0,2,44.23,35.2,,16.71,63.0,7.66,1
37.19,8.29,27.54785674693425,1,5,71.06,32.66,19.01,15.1,59.0,7.98,1
43.85,2.99,16.020728927883233,0,5,66.23,31.94,17.15,17.39,65.4,6.12,0
42.06,8.81,29.151706261632,1,7,66.43,35.21,7.82,19.51,52.9,11.49,0
36.19,0.32,11.301969168151373,1,8,57.81,23.83,13.81,17.83,,8.46,0
49.09,,10.961280634917108,1,7,,24.05,,18.85,58.7,12.76,0
29.78,2.15,26.652054159921914,1,8,68.94,35.26,19.51,15.6,63.6,7.55,1
33.19,3.67,33.671205053056866,0,5,67.82,31.23,30.29,16.9,59.0,7.81,1
42.89,1.58,24.802305056609697,1,7,49.23,44.62,23.37,19.62,57.5,5.79,0
57.36,,15.047345816746486,1,6,,31.83,17.81,15.16,65.1,7.91,1
44.9,2.01,21.97426703231397,0,9,71.64,38.51,26.54,20.99,60.6,9.23,0
34.96,3.55,11.721497178870251,2,4,64.95,31.65,35.43,22.25,58.3,9.98,1
46.15,,,1,7,,,27.14,20.66,61.4,12.57,0
46.78,2.68,16.30819430035244,0,8,,43.36,26.5,21.64,51.0,9.2,0
48.56,,,0,2,,36.44,16.91,21.77,61.0,8.85,0
39.13,,,1,2,53.68,26.66,,20.2,55.5,9.61,0
36.4,5.77,12.516889007652324,2,6,72.03,36.3,31.7,17.01,57.7,8.81,1
42.83,7.74,15.507101321666717,0,3,68.03,24.96,27.46,18.38,63.5,10.17,0
44.91,1.57,16.79924068691073,0,5,42.82,31.5,10.75,17.9,50.8,10.87,0
53.19,5.45,,0,4,,30.31,,16.14,61.0,7.44,0
56.63,,,1,4,,40.02,23.82,17.02,,6.14,0
36.87,0.98,7.185942915977157,1,6,74.64,26.93,34.58,22.69,56.8,12.52,0
38.34,4.32,13.160860010655114,1,8,51.2,,23.93,15.71,55.0,11.44,0
41.55,5.92,11.499471531987655,0,5,11.65,23.4,21.54,17.35,,8.1,0
40.25,7.17,6.079569177187085,1,7,55.58,21.42,22.73,12.24,61.1,6.4,0
45.4,5.68,14.891816980606237,0,5,63.58,38.57,19.51,22.11,,11.69,0
45.4,0.77,12.659097013496972,2,10,62.18,29.74,17.99,20.92,,17.04,0
43.81,,,0,4,62.57,27.51,32.84,20.02,60.7,6.05,0
51.41,7.38,10.734171839217003,0,0,,33.38,20.37,21.63,54.4,22.72,0
40.89,,12.719954476531178,0,7,69.34,28.67,22.78,17.89,50.8,6.29,0
34.64,9.05,19.725614471795893,1,7,71.04,29.1,17.61,15.26,,8.02,1
31.08,4.92,,1,6,66.08,32.15,18.15,18.05,64.5,7.93,1
34.8,9.36,21.265341260216708,2,4,65.92,32.26,16.6,18.54,58.3,7.31,1
34.69,2.51,10.002337008704092,0,2,69.26,31.41,22.6,25.9,51.6,11.44,0
28.82,6.17,11.54234418823507,0,6,54.44,44.85,18.49,23.32,,7.06,1
46.64,7.63,13.35768471806023,1,5,,23.78,,16.84,60.6,13.71,0
43.3,0.02,23.260626551821538,1,10,68.61,33.3,16.95,17.65,51.7,12.1,0
39.04,0.82,19.94915739789152,1,4,65.08,,19.03,19.92,57.1,8.31,0
35.77,3.21,30.789732270606848,1,8,57.78,23.7,15.94,22.37,58.4,10.38,0
30.93,2.16,20.599013643356972,0,1,69.18,,21.43,21.66,59.7,11.08,1
35.56,1.75,14.915762674645574,1,5,58.48,31.83,17.41,18.87,65.9,7.68,1
54.94,5.52,17.559894408548494,1,9,,17.55,31.74,13.05,56.9,5.59,0
26.52,6.4,9.278551028172762,0,3,73.49,31.39,33.68,22.32,57.1,11.22,1
42.99,4.85,13.083500764733735,1,6,30.04,,22.3,20.76,64.6,6.53,0
47.21,7.0,24.42581504967081,1,5,,29.83,22.47,20.18,,20.47,0
42.95,3.18,10.370141448680574,1,4,59.24,16.86,16.23,16.95,56.3,13.38,0
39.78,,,1,5,64.4,35.84,19.91,20.05,60.7,22.92,0
47.38,1.33,18.043323944638047,0,2,,17.75,,15.22,63.9,5.71,0
34.28,2.17,17.814039520116637,1,7,67.35,28.59,17.85,18.37,55.3,9.13,1
45.89,4.87,11.896714455380202,1,5,66.96,31.65,10.55,21.7,,7.54,0
52.01,8.26,10.833948863350749,2,8,,27.2,21.47,16.71,59.3,15.8,0
34.71,,,0,4,71.88,45.5,25.29,12.41,54.7,8.85,1
36.26,8.83,54.57377297654983,1,4,38.83,32.98,30.11,18.59,,10.9,1
42.95,,,2,4,55.22,32.96,16.0,20.87,65.2,7.94,0
48.93,7.71,9.460703384951398,1,3,,37.83,18.88,18.15,62.5,12.81,0
51.37,7.79,8.56512881804446,1,8,,39.52,28.6,19.19,64.6,11.35,0
46.76,0.15,13.103145592201969,2,4,,34.82,15.4,17.2,59.8,16.72,1
37.31,6.93,10.559307666424317,1,5,61.63,31.95,6.38,12.2,64.5,12.01,0
34.2,0.34,18.857291159776167,1,7,69.91,32.86,24.77,15.28,59.9,6.5,1
43.7,7.55,29.623635385296375,1,9,71.9,40.24,,,52.0,11.68,0
44.79,,9.490305408377509,0,7,23.28,42.75,18.73,15.13,63.7,5.44,0
34.3,0.84,9.282487035283538,1,7,70.45,34.11,,17.96,65.2,11.99,1
42.42,9.3,33.94038942551125,1,7,66.36,40.86,17.71,17.27,58.5,11.89,1
44.33,1.85,19.007206048742304,0,4,68.76,,26.82,20.8,,11.69,0
49.32,9.6,13.206193858011279,0,3,,35.99,27.73,24.42,51.7,13.98,0
35.07,7.84,12.620881825755152,1,1,59.76,36.14,19.66,18.53,66.3,8.14,1
45.9,9.23,21.491864604616843,2,7,71.16,27.88,27.29,14.72,57.8,11.66,0
33.82,6.26,8.842471397734135,0,3,56.86,,31.91,20.29,58.7,11.58,1
39.01,3.52,14.002116894919665,0,10,65.07,34.31,26.99,18.5,63.3,8.95,1
41.45,,7.260041932954435,0,4,70.92,28.0,28.21,16.26,53.3,11.4,0
52.63,4.6,12.388610628116826,2,3,,,15.13,14.57,51.5,15.11,0
65.2,7.35,15.536146475921974,1,6,,28.93,16.31,19.96,58.7,5.75,0
43.77,9.54,15.139357013889143,2,6,54.97,33.4,12.91,19.03,66.0,13.68,0
45.47,0.57,12.619131949993417,1,6,33.12,,9.34,23.86,52.1,7.79,0
49.05,1.66,26.839505981829113,1,4,,,14.85,25.74,58.4,12.38,0
32.47,4.3,19.788503645248372,1,5,67.29,20.78,17.49,21.62,,10.1,1
47.36,0.27,18.88954074602126,2,3,,,22.45,18.9,53.4,10.92,0
33.31,3.6,9.253161745403693,1,2,70.79,41.79,,17.04,59.4,8.8,1
53.4,,23.95422511267259,1,3,,24.1,10.92,13.94,55.7,10.68,0
52.1,1.75,30.02604679487802,1,5,,26.5,25.3,20.57,65.4,10.2,0
45.51,0.42,11.824998591907725,1,4,58.36,27.86,27.65,19.89,53.8,11.41,0
36.35,6.35,26.14757545727675,0,6,63.85,23.54,25.63,16.86,62.0,11.81,0
53.68,2.37,7.2999154591769875,1,4,,33.89,17.78,25.12,66.6,8.51,0
43.82,7.0,27.442195261011673,1,4,62.97,38.04,32.86,22.6,,14.68,1
42.77,4.17,11.190741656059718,1,7,70.85,,16.23,20.84,54.0,16.8,0
46.06,8.98,24.943306664702156,1,6,,23.37,21.79,18.79,53.0,6.76,0
30.01,2.98,35.618124092878254,0,5,45.56,30.11,33.18,20.09,64.8,15.04,1
45.0,5.41,21.238039615835756,1,6,16.31,37.99,,16.48,59.6,8.5,0
48.97,2.85,8.006737261598243,0,7,,,28.93,18.0,62.4,8.03,0
44.37,9.49,12.49603157633987,0,5,71.44,31.65,24.72,18.87,50.7,8.29,0
43.02,2.78,13.325591516190642,0,4,71.63,29.86,20.18,21.12,66.4,10.72,0
35.32,6.76,13.47754762169047,0,3,67.49,35.13,26.45,20.38,57.2,10.27,1
46.5,3.54,25.840618520741018,2,3,,,37.17,18.62,54.0,8.6,0
43.4,,14.64916338188534,1,5,63.31,28.86,,16.89,56.7,9.44,0
42.06,6.2,17.502471193404748,2,5,55.13,35.49,25.85,21.13,53.2,8.92,0
38.06,,8.112572853687755,2,4,33.83,28.93,22.71,22.1,67.0,10.95,0
47.99,6.26,11.598095592146656,2,8,,21.76,31.1,19.32,53.4,9.13,0
50.73,4.56,12.948763685137305,1,5,,27.83,20.59,15.84,58.8,6.67,0
44.72,4.51,18.753542096924612,2,3,54.91,19.63,24.3,15.96,61.5,8.42,0
48.28,1.56,6.732491957631039,0,9,,22.74,26.93,17.7,62.8,10.76,0
51.28,1.18,9.686664142855971,2,7,,15.17,20.94,13.6,,7.63,0
53.12,1.55,11.08019994008668,0,6,,29.03,38.51,19.06,64.6,10.3,0
43.58,9.3,8.706512151105574,2,3,66.73,29.33,22.08,18.11,51.3,10.53,0
40.51,6.7,22.822924996137168,1,4,59.51,30.02,26.92,19.42,57.5,8.98,0
39.1,9.05,41.854075266037086,2,2,63.54,45.37,24.61,20.77,56.0,7.72,1
42.1,6.15,21.102053320027537,0,12,63.4,31.43,,14.8,61.8,8.54,0
45.86,,,1,2,70.59,24.75,14.68,16.38,50.5,12.47,0
48.57,0.13,27.29904167091607,0,3,,34.46,39.98,18.65,57.6,10.99,0
39.01,5.34,19.12880945966551,2,7,61.63,31.25,29.83,15.71,59.7,10.08,0
43.05,9.73,34.74736457313039,0,3,67.59,21.03,28.47,13.68,,15.38,0
35.02,7.94,10.138596058459036,1,3,64.9,31.68,22.26,17.01,55.4,10.23,0
50.85,0.69,11.740657525691404,1,8,,,30.0,16.11,52.4,12.8,0
39.26,3.64,10.519535293859896,1,3,67.13,32.1,29.81,16.42,55.3,6.7,1
44.51,1.33,7.005793545979086,1,3,69.22,43.8,19.26,15.09,,8.15,1
36.96,2.7,19.780317949077965,1,4,65.94,,24.31,14.66,56.4,11.66,0
39.91,6.78,29.26784686138645,1,4,60.31,32.47,21.12,21.89,62.4,9.84,0
37.2,3.26,14.059738092736639,0,3,43.55,,25.27,22.35,64.4,7.6,0
53.93,5.09,40.91312788610794,2,6,,37.86,26.86,15.49,53.5,20.0,0
44.52,2.89,8.789820499194194,1,5,63.54,39.14,19.18,18.3,65.1,11.62,0
40.83,4.1,12.806705377961382,2,8,69.94,,32.08,24.75,60.1,8.96,0
35.37,3.78,8.571533421904487,1,4,77.58,32.01,14.23,21.56,54.8,9.14,1
37.73,5.83,8.574805542040474,1,7,73.68,,17.49,17.41,64.9,10.24,1
45.98,0.79,10.780380015472009,1,4,46.81,41.05,,,55.4,9.14,0
53.66,,24.94420149032478,1,3,,,,20.43,,11.77,0
31.98,1.36,17.540668329627344,1,4,64.56,38.41,,18.76,55.6,6.33,1
35.58,0.54,27.804189986262877,1,3,62.3,15.73,20.03,14.18,,7.24,0
40.77,9.1,8.939196354628251,1,6,70.95,30.25,25.57,19.3,65.8,9.51,0
37.6,,28.20482611215676,2,3,68.37,34.79,18.87,20.89,54.3,9.94,1
30.39,,,1,9,72.85,32.91,23.16,17.62,62.7,7.72,1
42.14,2.51,15.925695809171648,2,8,75.2,,27.32,19.15,,14.4,0
47.26,8.08,17.356564883704742,0,5,,31.79,29.59,20.92,,14.94,0
30.96,7.43,12.850747419526968,0,3,53.85,25.15,22.92,21.81,61.6,14.33,1
43.48,6.45,,2,6,70.9,39.5,19.03,22.71,51.4,13.55,0
48.75,8.26,8.572812565347112,0,7,,23.56,28.7,21.23,61.9,13.08,0
